name,paper_count,co_authors,sample_papers,github_url,linkedin_url,scholar_url,personal_site,match_confidence,notes,s2_author_id,affiliation,h_index,citation_count,homepage,linkedin_search_url,source
Szymon Jakubczak,4,Adnan Esmail; Adrian Li-Bell; Aikys Mongush; Alex Swerdlow; Ali Amin; Allen Z. Ren; Anna Walling; Ashwin Balakrishna; Baifeng Shi; Ben Katz; Blake Williams; Bo Ai; Brendon LeCount; Brian Ichter; Catherine Glossop; Chandra Kuchi; Charles Xu; Charvi Sharma; Chelsea Finn; Chris Whalen; Connor Jacobsen; Danny Driess; Devin LeBlanc; Dibya Ghosh; Enyu Luo; Foster Collins; Gashon Hussein; Gavin Schelske; George Bokinsky; Grace Connors; Greg Balke; Gregg Kammerer; Haohuan Wang; Haroun Habeeb; Homer Walke; Hunter Hancock; Ivan Goryachev; James Darpinian; James Tanner; Jared DiCarlo; Jason Wang; Jiaming Tang; Jimmy Tanner; Jost Tobias Springenberg; Karan Dhabalia; Karl Pertsch; Karol Hausman; Ken Conley; Kevin Black; Kyle Stachowicz; Kyle Vedder; Lachlan Groom; Lachy Groom; Laura Smith; Liam Murphy; Lili Yu; Liyiming Ke; Lucy Xiaoyang Shi; Mairbek Khadikov; Maitrayee Dhaka; Manuel Y. Galliker; Marcel Torne; Marinda Lamb; Michael Equi; Mohith Mothukuri; Nandan Marwaha; Niccolo Fusai; Noah Brown; Physical Intelligence; Quan Vuong; Raichelle Aniceto; Rowan Jen; Samuel Whitmore; Sergey Levine; Shalom Tekeste; Shihao Cao; Sukwon Yoo; Suraj Nair; Thomas Charbonnier; Thomas Godden; Tim Jones; Tyler Patterson; Ury Zhilinsky; Vedant Choudhary; Victor Hwang; Vishnu Mano; Vladislav Lialin; Wallace Lim; Will Stoeckle; Wuming Zhang; Xinyu Li; XuDong Wang; Yao Lu; Yunhao Fang; Zhiyuan Zhou; Zhonglin Liang; Zhuoyang Zhang,2604.15483v2: $π_{0.7}$: a Steerable Generalist Robotic Foundation Model with Emergent Capabilities | 2511.14759v2: $π^{*}_{0.6}$: a VLA That Learns From Experience | 2504.16054v1: $π_{0.5}$: a Vision-Language-Action Model with Open-World Generalization,https://github.com/szym,,,,,,2332926523.0,,5.0,3243.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Szymon%20Jakubczak%22,VLA
Tim Jones,4,Adnan Esmail; Adrian Li-Bell; Aikys Mongush; Alex Swerdlow; Ali Amin; Allen Z. Ren; Anna Walling; Ashwin Balakrishna; Baifeng Shi; Ben Katz; Blake Williams; Bo Ai; Brendon LeCount; Brian Ichter; Catherine Glossop; Chandra Kuchi; Charles Xu; Charvi Sharma; Chelsea Finn; Chris Whalen; Connor Jacobsen; Danny Driess; Devin LeBlanc; Dibya Ghosh; Enyu Luo; Foster Collins; Gashon Hussein; Gavin Schelske; George Bokinsky; Grace Connors; Greg Balke; Gregg Kammerer; Haohuan Wang; Haroun Habeeb; Homer Walke; Hunter Hancock; Ivan Goryachev; James Darpinian; James Tanner; Jared DiCarlo; Jason Wang; Jiaming Tang; Jimmy Tanner; Jost Tobias Springenberg; Karan Dhabalia; Karl Pertsch; Karol Hausman; Ken Conley; Kevin Black; Kyle Stachowicz; Kyle Vedder; Lachlan Groom; Lachy Groom; Laura Smith; Liam Murphy; Lili Yu; Liyiming Ke; Lucy Xiaoyang Shi; Mairbek Khadikov; Maitrayee Dhaka; Manuel Y. Galliker; Marcel Torne; Marinda Lamb; Michael Equi; Mohith Mothukuri; Nandan Marwaha; Niccolo Fusai; Noah Brown; Physical Intelligence; Quan Vuong; Raichelle Aniceto; Rowan Jen; Samuel Whitmore; Sergey Levine; Shalom Tekeste; Shihao Cao; Sukwon Yoo; Suraj Nair; Szymon Jakubczak; Thomas Charbonnier; Thomas Godden; Tyler Patterson; Ury Zhilinsky; Vedant Choudhary; Victor Hwang; Vishnu Mano; Vladislav Lialin; Wallace Lim; Will Stoeckle; Wuming Zhang; Xinyu Li; XuDong Wang; Yao Lu; Yunhao Fang; Zhiyuan Zhou; Zhonglin Liang; Zhuoyang Zhang,2604.15483v2: $π_{0.7}$: a Steerable Generalist Robotic Foundation Model with Emergent Capabilities | 2511.14759v2: $π^{*}_{0.6}$: a VLA That Learns From Experience | 2504.16054v1: $π_{0.5}$: a Vision-Language-Action Model with Open-World Generalization,https://github.com/TimJones,,,,,,2293710028.0,,2.0,322.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Tim%20Jones%22,VLA
Liyiming Ke,4,Adnan Esmail; Adrian Li-Bell; Aikys Mongush; Alex Swerdlow; Ali Amin; Allen Z. Ren; Anna Walling; Ashwin Balakrishna; Baifeng Shi; Ben Katz; Blake Williams; Bo Ai; Brendon LeCount; Brian Ichter; Catherine Glossop; Chandra Kuchi; Charles Xu; Charvi Sharma; Chelsea Finn; Chris Whalen; Connor Jacobsen; Danny Driess; Devin LeBlanc; Dibya Ghosh; Enyu Luo; Foster Collins; Gashon Hussein; Gavin Schelske; George Bokinsky; Grace Connors; Greg Balke; Gregg Kammerer; Haohuan Wang; Haroun Habeeb; Homer Walke; Hunter Hancock; Ivan Goryachev; James Darpinian; James Tanner; Jared DiCarlo; Jason Wang; Jiaming Tang; Jimmy Tanner; Jost Tobias Springenberg; Karan Dhabalia; Karl Pertsch; Karol Hausman; Ken Conley; Kevin Black; Kyle Stachowicz; Kyle Vedder; Lachlan Groom; Lachy Groom; Laura Smith; Liam Murphy; Lili Yu; Lucy Xiaoyang Shi; Mairbek Khadikov; Maitrayee Dhaka; Manuel Y. Galliker; Marcel Torne; Marinda Lamb; Michael Equi; Mohith Mothukuri; Nandan Marwaha; Niccolo Fusai; Noah Brown; Physical Intelligence; Quan Vuong; Raichelle Aniceto; Rowan Jen; Samuel Whitmore; Sergey Levine; Shalom Tekeste; Shihao Cao; Sukwon Yoo; Suraj Nair; Szymon Jakubczak; Thomas Charbonnier; Thomas Godden; Tim Jones; Tyler Patterson; Ury Zhilinsky; Vedant Choudhary; Victor Hwang; Vishnu Mano; Vladislav Lialin; Wallace Lim; Will Stoeckle; Wuming Zhang; Xinyu Li; XuDong Wang; Yao Lu; Yunhao Fang; Zhiyuan Zhou; Zhonglin Liang; Zhuoyang Zhang,2604.15483v2: $π_{0.7}$: a Steerable Generalist Robotic Foundation Model with Emergent Capabilities | 2511.14759v2: $π^{*}_{0.6}$: a VLA That Learns From Experience | 2504.16054v1: $π_{0.5}$: a Vision-Language-Action Model with Open-World Generalization,https://github.com/Kelym,,,,,,2332976956.0,,7.0,3447.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Liyiming%20Ke%22,VLA
Adrian Li-Bell,4,Adnan Esmail; Aikys Mongush; Alex Swerdlow; Ali Amin; Allen Z. Ren; Anna Walling; Ashwin Balakrishna; Baifeng Shi; Ben Katz; Blake Williams; Bo Ai; Brendon LeCount; Brian Ichter; Catherine Glossop; Chandra Kuchi; Charles Xu; Charvi Sharma; Chelsea Finn; Chris Whalen; Connor Jacobsen; Danny Driess; Devin LeBlanc; Dibya Ghosh; Enyu Luo; Foster Collins; Gashon Hussein; Gavin Schelske; George Bokinsky; Grace Connors; Greg Balke; Gregg Kammerer; Haohuan Wang; Haroun Habeeb; Homer Walke; Hunter Hancock; Ivan Goryachev; James Darpinian; James Tanner; Jared DiCarlo; Jason Wang; Jiaming Tang; Jimmy Tanner; Jost Tobias Springenberg; Karan Dhabalia; Karl Pertsch; Karol Hausman; Ken Conley; Kevin Black; Kyle Stachowicz; Kyle Vedder; Lachlan Groom; Lachy Groom; Laura Smith; Liam Murphy; Lili Yu; Liyiming Ke; Lucy Xiaoyang Shi; Mairbek Khadikov; Maitrayee Dhaka; Manuel Y. Galliker; Marcel Torne; Marinda Lamb; Michael Equi; Mohith Mothukuri; Nandan Marwaha; Niccolo Fusai; Noah Brown; Physical Intelligence; Quan Vuong; Raichelle Aniceto; Rowan Jen; Samuel Whitmore; Sergey Levine; Shalom Tekeste; Shihao Cao; Sukwon Yoo; Suraj Nair; Szymon Jakubczak; Thomas Charbonnier; Thomas Godden; Tim Jones; Tyler Patterson; Ury Zhilinsky; Vedant Choudhary; Victor Hwang; Vishnu Mano; Vladislav Lialin; Wallace Lim; Will Stoeckle; Wuming Zhang; Xinyu Li; XuDong Wang; Yao Lu; Yunhao Fang; Zhiyuan Zhou; Zhonglin Liang; Zhuoyang Zhang,2604.15483v2: $π_{0.7}$: a Steerable Generalist Robotic Foundation Model with Emergent Capabilities | 2511.14759v2: $π^{*}_{0.6}$: a VLA That Learns From Experience | 2504.16054v1: $π_{0.5}$: a Vision-Language-Action Model with Open-World Generalization,,,,,,,2332927424.0,,7.0,3538.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Adrian%20Li-Bell%22,VLA
Lucy Xiaoyang Shi,4,Adnan Esmail; Adrian Li-Bell; Aikys Mongush; Alex Swerdlow; Ali Amin; Allen Z. Ren; Anna Walling; Ashwin Balakrishna; Baifeng Shi; Ben Katz; Blake Williams; Bo Ai; Brendon LeCount; Brian Ichter; Catherine Glossop; Chandra Kuchi; Charles Xu; Charvi Sharma; Chelsea Finn; Chris Whalen; Connor Jacobsen; Danny Driess; Devin LeBlanc; Dibya Ghosh; Enyu Luo; Foster Collins; Gashon Hussein; Gavin Schelske; George Bokinsky; Grace Connors; Greg Balke; Gregg Kammerer; Haohuan Wang; Haroun Habeeb; Homer Walke; Hunter Hancock; Ivan Goryachev; James Darpinian; James Tanner; Jared DiCarlo; Jason Wang; Jiaming Tang; Jimmy Tanner; Jost Tobias Springenberg; Karan Dhabalia; Karl Pertsch; Karol Hausman; Ken Conley; Kevin Black; Kyle Stachowicz; Kyle Vedder; Lachlan Groom; Lachy Groom; Laura Smith; Liam Murphy; Lili Yu; Liyiming Ke; Mairbek Khadikov; Maitrayee Dhaka; Manuel Y. Galliker; Marcel Torne; Marinda Lamb; Michael Equi; Mohith Mothukuri; Nandan Marwaha; Niccolo Fusai; Noah Brown; Physical Intelligence; Quan Vuong; Raichelle Aniceto; Rowan Jen; Samuel Whitmore; Sergey Levine; Shalom Tekeste; Shihao Cao; Sukwon Yoo; Suraj Nair; Szymon Jakubczak; Thomas Charbonnier; Thomas Godden; Tim Jones; Tyler Patterson; Ury Zhilinsky; Vedant Choudhary; Victor Hwang; Vishnu Mano; Vladislav Lialin; Wallace Lim; Will Stoeckle; Wuming Zhang; Xinyu Li; XuDong Wang; Yao Lu; Yunhao Fang; Zhiyuan Zhou; Zhonglin Liang; Zhuoyang Zhang,2604.15483v2: $π_{0.7}$: a Steerable Generalist Robotic Foundation Model with Emergent Capabilities | 2511.14759v2: $π^{*}_{0.6}$: a VLA That Learns From Experience | 2504.16054v1: $π_{0.5}$: a Vision-Language-Action Model with Open-World Generalization,,,,,,,2292341452.0,,12.0,3906.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Lucy%20Xiaoyang%20Shi%22,VLA
Anna Walling,4,Adnan Esmail; Adrian Li-Bell; Aikys Mongush; Alex Swerdlow; Ali Amin; Allen Z. Ren; Ashwin Balakrishna; Baifeng Shi; Ben Katz; Blake Williams; Bo Ai; Brendon LeCount; Brian Ichter; Catherine Glossop; Chandra Kuchi; Charles Xu; Charvi Sharma; Chelsea Finn; Chris Whalen; Connor Jacobsen; Danny Driess; Devin LeBlanc; Dibya Ghosh; Enyu Luo; Foster Collins; Gashon Hussein; Gavin Schelske; George Bokinsky; Grace Connors; Greg Balke; Gregg Kammerer; Haohuan Wang; Haroun Habeeb; Homer Walke; Hunter Hancock; Ivan Goryachev; James Darpinian; James Tanner; Jared DiCarlo; Jason Wang; Jiaming Tang; Jimmy Tanner; Jost Tobias Springenberg; Karan Dhabalia; Karl Pertsch; Karol Hausman; Ken Conley; Kevin Black; Kyle Stachowicz; Kyle Vedder; Lachlan Groom; Lachy Groom; Laura Smith; Liam Murphy; Lili Yu; Liyiming Ke; Lucy Xiaoyang Shi; Mairbek Khadikov; Maitrayee Dhaka; Manuel Y. Galliker; Marcel Torne; Marinda Lamb; Michael Equi; Mohith Mothukuri; Nandan Marwaha; Niccolo Fusai; Noah Brown; Physical Intelligence; Quan Vuong; Raichelle Aniceto; Rowan Jen; Samuel Whitmore; Sergey Levine; Shalom Tekeste; Shihao Cao; Sukwon Yoo; Suraj Nair; Szymon Jakubczak; Thomas Charbonnier; Thomas Godden; Tim Jones; Tyler Patterson; Ury Zhilinsky; Vedant Choudhary; Victor Hwang; Vishnu Mano; Vladislav Lialin; Wallace Lim; Will Stoeckle; Wuming Zhang; Xinyu Li; XuDong Wang; Yao Lu; Yunhao Fang; Zhiyuan Zhou; Zhonglin Liang; Zhuoyang Zhang,2604.15483v2: $π_{0.7}$: a Steerable Generalist Robotic Foundation Model with Emergent Capabilities | 2511.14759v2: $π^{*}_{0.6}$: a VLA That Learns From Experience | 2504.16054v1: $π_{0.5}$: a Vision-Language-Action Model with Open-World Generalization,,,,,,,146219001.0,,1.0,2.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Anna%20Walling%22,VLA
Haohuan Wang,4,Adnan Esmail; Adrian Li-Bell; Aikys Mongush; Alex Swerdlow; Ali Amin; Allen Z. Ren; Anna Walling; Ashwin Balakrishna; Baifeng Shi; Ben Katz; Blake Williams; Bo Ai; Brendon LeCount; Brian Ichter; Catherine Glossop; Chandra Kuchi; Charles Xu; Charvi Sharma; Chelsea Finn; Chris Whalen; Connor Jacobsen; Danny Driess; Devin LeBlanc; Dibya Ghosh; Enyu Luo; Foster Collins; Gashon Hussein; Gavin Schelske; George Bokinsky; Grace Connors; Greg Balke; Gregg Kammerer; Haroun Habeeb; Homer Walke; Hunter Hancock; Ivan Goryachev; James Darpinian; James Tanner; Jared DiCarlo; Jason Wang; Jiaming Tang; Jimmy Tanner; Jost Tobias Springenberg; Karan Dhabalia; Karl Pertsch; Karol Hausman; Ken Conley; Kevin Black; Kyle Stachowicz; Kyle Vedder; Lachlan Groom; Lachy Groom; Laura Smith; Liam Murphy; Lili Yu; Liyiming Ke; Lucy Xiaoyang Shi; Mairbek Khadikov; Maitrayee Dhaka; Manuel Y. Galliker; Marcel Torne; Marinda Lamb; Michael Equi; Mohith Mothukuri; Nandan Marwaha; Niccolo Fusai; Noah Brown; Physical Intelligence; Quan Vuong; Raichelle Aniceto; Rowan Jen; Samuel Whitmore; Sergey Levine; Shalom Tekeste; Shihao Cao; Sukwon Yoo; Suraj Nair; Szymon Jakubczak; Thomas Charbonnier; Thomas Godden; Tim Jones; Tyler Patterson; Ury Zhilinsky; Vedant Choudhary; Victor Hwang; Vishnu Mano; Vladislav Lialin; Wallace Lim; Will Stoeckle; Wuming Zhang; Xinyu Li; XuDong Wang; Yao Lu; Yunhao Fang; Zhiyuan Zhou; Zhonglin Liang; Zhuoyang Zhang,2604.15483v2: $π_{0.7}$: a Steerable Generalist Robotic Foundation Model with Emergent Capabilities | 2511.14759v2: $π^{*}_{0.6}$: a VLA That Learns From Experience | 2504.16054v1: $π_{0.5}$: a Vision-Language-Action Model with Open-World Generalization,https://github.com/haohuanw,,,,,,2384701476.0,,1.0,1.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Haohuan%20Wang%22,VLA
Ury Zhilinsky,4,Adnan Esmail; Adrian Li-Bell; Aikys Mongush; Alex Swerdlow; Ali Amin; Allen Z. Ren; Anna Walling; Ashwin Balakrishna; Baifeng Shi; Ben Katz; Blake Williams; Bo Ai; Brendon LeCount; Brian Ichter; Catherine Glossop; Chandra Kuchi; Charles Xu; Charvi Sharma; Chelsea Finn; Chris Whalen; Connor Jacobsen; Danny Driess; Devin LeBlanc; Dibya Ghosh; Enyu Luo; Foster Collins; Gashon Hussein; Gavin Schelske; George Bokinsky; Grace Connors; Greg Balke; Gregg Kammerer; Haohuan Wang; Haroun Habeeb; Homer Walke; Hunter Hancock; Ivan Goryachev; James Darpinian; James Tanner; Jared DiCarlo; Jason Wang; Jiaming Tang; Jimmy Tanner; Jost Tobias Springenberg; Karan Dhabalia; Karl Pertsch; Karol Hausman; Ken Conley; Kevin Black; Kyle Stachowicz; Kyle Vedder; Lachlan Groom; Lachy Groom; Laura Smith; Liam Murphy; Lili Yu; Liyiming Ke; Lucy Xiaoyang Shi; Mairbek Khadikov; Maitrayee Dhaka; Manuel Y. Galliker; Marcel Torne; Marinda Lamb; Michael Equi; Mohith Mothukuri; Nandan Marwaha; Niccolo Fusai; Noah Brown; Physical Intelligence; Quan Vuong; Raichelle Aniceto; Rowan Jen; Samuel Whitmore; Sergey Levine; Shalom Tekeste; Shihao Cao; Sukwon Yoo; Suraj Nair; Szymon Jakubczak; Thomas Charbonnier; Thomas Godden; Tim Jones; Tyler Patterson; Vedant Choudhary; Victor Hwang; Vishnu Mano; Vladislav Lialin; Wallace Lim; Will Stoeckle; Wuming Zhang; Xinyu Li; XuDong Wang; Yao Lu; Yunhao Fang; Zhiyuan Zhou; Zhonglin Liang; Zhuoyang Zhang,2604.15483v2: $π_{0.7}$: a Steerable Generalist Robotic Foundation Model with Emergent Capabilities | 2511.14759v2: $π^{*}_{0.6}$: a VLA That Learns From Experience | 2504.16054v1: $π_{0.5}$: a Vision-Language-Action Model with Open-World Generalization,,,,,,,3187915.0,,5.0,3241.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Ury%20Zhilinsky%22,VLA
Physical Intelligence,3,Adnan Esmail; Adrian Li-Bell; Aikys Mongush; Alex Swerdlow; Ali Amin; Allen Z. Ren; Anna Walling; Ashwin Balakrishna; Baifeng Shi; Ben Katz; Blake Williams; Bo Ai; Brendon LeCount; Brian Ichter; Catherine Glossop; Chandra Kuchi; Charles Xu; Charvi Sharma; Chelsea Finn; Chris Whalen; Connor Jacobsen; Danny Driess; Devin LeBlanc; Dibya Ghosh; Enyu Luo; Foster Collins; Gashon Hussein; Gavin Schelske; George Bokinsky; Grace Connors; Greg Balke; Gregg Kammerer; Haohuan Wang; Haroun Habeeb; Homer Walke; Hunter Hancock; Ivan Goryachev; James Darpinian; James Tanner; Jared DiCarlo; Jason Wang; Jiaming Tang; Jimmy Tanner; Jost Tobias Springenberg; Karan Dhabalia; Karl Pertsch; Karol Hausman; Ken Conley; Kevin Black; Kyle Stachowicz; Kyle Vedder; Lachlan Groom; Lachy Groom; Laura Smith; Liam Murphy; Lili Yu; Liyiming Ke; Lucy Xiaoyang Shi; Mairbek Khadikov; Maitrayee Dhaka; Manuel Y. Galliker; Marcel Torne; Marinda Lamb; Michael Equi; Mohith Mothukuri; Nandan Marwaha; Niccolo Fusai; Noah Brown; Quan Vuong; Raichelle Aniceto; Rowan Jen; Samuel Whitmore; Sergey Levine; Shalom Tekeste; Shihao Cao; Sukwon Yoo; Suraj Nair; Szymon Jakubczak; Thomas Charbonnier; Thomas Godden; Tim Jones; Tyler Patterson; Ury Zhilinsky; Vedant Choudhary; Victor Hwang; Vishnu Mano; Vladislav Lialin; Wallace Lim; Will Stoeckle; Wuming Zhang; Xinyu Li; XuDong Wang; Yao Lu; Yunhao Fang; Zhiyuan Zhou; Zhonglin Liang; Zhuoyang Zhang,2604.15483v2: $π_{0.7}$: a Steerable Generalist Robotic Foundation Model with Emergent Capabilities | 2511.14759v2: $π^{*}_{0.6}$: a VLA That Learns From Experience | 2504.16054v1: $π_{0.5}$: a Vision-Language-Action Model with Open-World Generalization,https://github.com/allenzren,,,,,,2356784273.0,,3.0,1287.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Physical%20Intelligence%22,VLA
Ashwin Balakrishna,3,Adnan Esmail; Adrian Li-Bell; Aikys Mongush; Alex Swerdlow; Ali Amin; Allen Z. Ren; Anna Walling; Baifeng Shi; Ben Katz; Benjamin Burchfiel; Blake Williams; Bo Ai; Brendon LeCount; Brian Ichter; Catherine Glossop; Chandra Kuchi; Charles Xu; Charvi Sharma; Chelsea Finn; Chris Whalen; Connor Jacobsen; Danny Driess; Devin LeBlanc; Dorsa Sadigh; Enyu Luo; Ethan Foster; Foster Collins; Gashon Hussein; Gavin Schelske; George Bokinsky; Grace Connors; Grace Lam; Greg Balke; Gregg Kammerer; Haohuan Wang; Haroun Habeeb; Hunter Hancock; Ivan Goryachev; James Darpinian; James Tanner; Jared DiCarlo; Jason Wang; Jiaming Tang; Jimmy Tanner; Jost Tobias Springenberg; Karan Dhabalia; Karl Pertsch; Karol Hausman; Ken Conley; Kevin Black; Kyle Stachowicz; Kyle Vedder; Lachlan Groom; Lachy Groom; Laura Smith; Liam Murphy; Lili Yu; Liyiming Ke; Lucy Xiaoyang Shi; Mairbek Khadikov; Maitrayee Dhaka; Marcel Torne; Marinda Lamb; Michael Equi; Mohith Mothukuri; Moo Jin Kim; Nandan Marwaha; Pannag Sanketi; Percy Liang; Physical Intelligence; Quan Vuong; Rafael Rafailov; Raichelle Aniceto; Rowan Jen; Russ Tedrake; Samuel Whitmore; Sergey Levine; Shalom Tekeste; Shihao Cao; Siddharth Karamcheti; Sukwon Yoo; Suraj Nair; Szymon Jakubczak; Ted Xiao; Thomas Charbonnier; Thomas Godden; Thomas Kollar; Tim Jones; Tyler Patterson; Ury Zhilinsky; Vedant Choudhary; Victor Hwang; Vishnu Mano; Vladislav Lialin; Wallace Lim; Will Stoeckle; Wuming Zhang; Xinyu Li; XuDong Wang; Yao Lu; Yunhao Fang; Zhiyuan Zhou; Zhonglin Liang; Zhuoyang Zhang,2604.15483v2: $π_{0.7}$: a Steerable Generalist Robotic Foundation Model with Emergent Capabilities | 2511.14759v2: $π^{*}_{0.6}$: a VLA That Learns From Experience | 2406.09246v3: OpenVLA: An Open-Source Vision-Language-Action Model,https://github.com/Ashwin-Balakrishna,,,,,,3117588.0,,24.0,5005.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Ashwin%20Balakrishna%22,VLA
James Darpinian,3,Adnan Esmail; Adrian Li-Bell; Aikys Mongush; Alex Swerdlow; Ali Amin; Allen Z. Ren; Anna Walling; Ashwin Balakrishna; Baifeng Shi; Ben Katz; Blake Williams; Bo Ai; Brendon LeCount; Brian Ichter; Catherine Glossop; Chandra Kuchi; Charles Xu; Charvi Sharma; Chelsea Finn; Chris Whalen; Connor Jacobsen; Danny Driess; Devin LeBlanc; Dibya Ghosh; Enyu Luo; Foster Collins; Gashon Hussein; Gavin Schelske; George Bokinsky; Grace Connors; Greg Balke; Gregg Kammerer; Haohuan Wang; Haroun Habeeb; Homer Walke; Hunter Hancock; Ivan Goryachev; James Tanner; Jared DiCarlo; Jason Wang; Jiaming Tang; Jimmy Tanner; Jost Tobias Springenberg; Karan Dhabalia; Karl Pertsch; Karol Hausman; Ken Conley; Kevin Black; Kyle Stachowicz; Kyle Vedder; Lachlan Groom; Lachy Groom; Laura Smith; Liam Murphy; Lili Yu; Liyiming Ke; Lucy Xiaoyang Shi; Mairbek Khadikov; Maitrayee Dhaka; Manuel Y. Galliker; Marcel Torne; Marinda Lamb; Michael Equi; Mohith Mothukuri; Nandan Marwaha; Niccolo Fusai; Noah Brown; Physical Intelligence; Quan Vuong; Raichelle Aniceto; Rowan Jen; Samuel Whitmore; Sergey Levine; Shalom Tekeste; Shihao Cao; Sukwon Yoo; Suraj Nair; Szymon Jakubczak; Thomas Charbonnier; Thomas Godden; Tim Jones; Tyler Patterson; Ury Zhilinsky; Vedant Choudhary; Victor Hwang; Vishnu Mano; Vladislav Lialin; Wallace Lim; Will Stoeckle; Wuming Zhang; Xinyu Li; XuDong Wang; Yao Lu; Yunhao Fang; Zhiyuan Zhou; Zhonglin Liang; Zhuoyang Zhang,2604.15483v2: $π_{0.7}$: a Steerable Generalist Robotic Foundation Model with Emergent Capabilities | 2511.14759v2: $π^{*}_{0.6}$: a VLA That Learns From Experience | 2504.16054v1: $π_{0.5}$: a Vision-Language-Action Model with Open-World Generalization,https://github.com/jdarpinian,,,,,,147051289.0,,,,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22James%20Darpinian%22,VLA
Karan Dhabalia,3,Adnan Esmail; Adrian Li-Bell; Aikys Mongush; Alex Swerdlow; Ali Amin; Allen Z. Ren; Anna Walling; Ashwin Balakrishna; Baifeng Shi; Ben Katz; Blake Williams; Bo Ai; Brendon LeCount; Brian Ichter; Catherine Glossop; Chandra Kuchi; Charles Xu; Charvi Sharma; Chelsea Finn; Chris Whalen; Connor Jacobsen; Danny Driess; Devin LeBlanc; Dibya Ghosh; Enyu Luo; Foster Collins; Gashon Hussein; Gavin Schelske; George Bokinsky; Grace Connors; Greg Balke; Gregg Kammerer; Haohuan Wang; Haroun Habeeb; Homer Walke; Hunter Hancock; Ivan Goryachev; James Darpinian; James Tanner; Jared DiCarlo; Jason Wang; Jiaming Tang; Jimmy Tanner; Jost Tobias Springenberg; Karl Pertsch; Karol Hausman; Ken Conley; Kevin Black; Kyle Stachowicz; Kyle Vedder; Lachlan Groom; Lachy Groom; Laura Smith; Liam Murphy; Lili Yu; Liyiming Ke; Lucy Xiaoyang Shi; Mairbek Khadikov; Maitrayee Dhaka; Manuel Y. Galliker; Marcel Torne; Marinda Lamb; Michael Equi; Mohith Mothukuri; Nandan Marwaha; Niccolo Fusai; Noah Brown; Physical Intelligence; Quan Vuong; Raichelle Aniceto; Rowan Jen; Samuel Whitmore; Sergey Levine; Shalom Tekeste; Shihao Cao; Sukwon Yoo; Suraj Nair; Szymon Jakubczak; Thomas Charbonnier; Thomas Godden; Tim Jones; Tyler Patterson; Ury Zhilinsky; Vedant Choudhary; Victor Hwang; Vishnu Mano; Vladislav Lialin; Wallace Lim; Will Stoeckle; Wuming Zhang; Xinyu Li; XuDong Wang; Yao Lu; Yunhao Fang; Zhiyuan Zhou; Zhonglin Liang; Zhuoyang Zhang,2604.15483v2: $π_{0.7}$: a Steerable Generalist Robotic Foundation Model with Emergent Capabilities | 2511.14759v2: $π^{*}_{0.6}$: a VLA That Learns From Experience | 2504.16054v1: $π_{0.5}$: a Vision-Language-Action Model with Open-World Generalization,https://github.com/kdhabalia,,,,,,2356782366.0,,5.0,1320.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Karan%20Dhabalia%22,VLA
